title,size,category,indexer
Walking.to.You.2025.2160p.WEB-DL.60Fps.HQ.HDR10.H.265.10bit.AAC-UBWEB,21353050000,movie,nzbgeek
Shattered.2025.1080p.WEBRip.DDP.2.0.10bit.H.265-iVy,1256703000,movie,nzbgeek
Santa.Crawls.2024.1080p.WEBRip.DDP.2.0.10bit.H.265-iVy,1257288000,movie,nzbgeek
No.More.Time.2022.1080p.AMZN.WEB-DL.DD.2.0.H.264-playWEB,5527436000,movie,nzbgeek
truth.and.treason.2025.bdrip.h264-rbb,1041758000,movie,nzbgeek
Silent.Thunder.2023.1080p.WEBRip.DDP.5.1.10bit.H.265-iVy,2475585000,movie,nzbgeek
Shark.Island.2024.1080p.WEBRip.DDP.2.0.10bit.H.265-iVy,2727485000,movie,nzbgeek
Shaman.2025.1080p.WEBRip.DDP.5.1.10bit.H.265-iVy,1362019000,movie,nzbgeek
Death.Makes.Life.Possible.2013.1080p.AMZN.WEB-DL.DD+2.0.H.264-playWEB,5810627000,movie,nzbgeek
Severance.Mountain.2024.1080p.WEBRip.DDP.5.1.10bit.H.265-iVy,1527100000,movie,nzbgeek
Psychosis.2023.1080p.WEBRip.DDP.5.1.10bit.H.265-iVy,1574726000,movie,nzbgeek
Babe.Pig.in.the.City.1998.UHD.BluRay.2160p.DDP.5.1.DV.HDR.x265-hallowed,14150671000,movie,nzbgeek
all.that.we.love.2024.720p.webrip.x264.aac-yts.bz,914682000,movie,nzbgeek
no.more.time.2022.720p.webrip.x264.aac-yts.bz,831992000,movie,nzbgeek
Pigman.2024.1080p.WEBRip.DDP.2.0.10bit.H.265-iVy,1484330000,movie,nzbgeek
no.more.time.2022.720p.web.h264-jff,2658398000,movie,nzbgeek
G-Force.2009.1080p.BluRay.Remux.HebDub.Also.English.DD5.1.H.264-HBN,22436481000,movie,nzbgeek
Night.Of.The.Harvest.2023.1080p.WEBRip.DDP.2.0.10bit.H.265-iVy,1512322000,movie,nzbgeek
no.more.time.2022.1080p.webrip.x264.aac-yts.bz,1544306000,movie,nzbgeek
Never.Blink.2025.1080p.WEBRip.DDP.2.0.10bit.H.265-iVy,2089209000,movie,nzbgeek
Mutilator.2.2023.1080p.WEBRip.DDP.2.0.10bit.H.265-iVy,1685106000,movie,nzbgeek
no.more.time.2022.web.h264-rbb,744879000,movie,nzbgeek
Murder.101.The.Locked.Room.Mystery.2008.1080p.WEBRip.DDP.2.0.10bit.H.265-iVy,4124716000,movie,nzbgeek
Murder.101.College.Can.Be.Murder.2007.1080p.WEBRip.DDP.2.0.10bit.H.265-iVy,2538460000,movie,nzbgeek
All.That.We.Love.2024.1080p.AMZN.WEB-DL.DD.5.1.H.264-playWEB,6830203000,movie,nzbgeek
Walking.to.You.2025.2160p.WEB-DL.60Fps.HQ.H.265.10bit.AAC-UBWEB,21813304000,movie,nzbgeek
The.Goonies.1985.1080p.YT.WEB-DL.AAC.2.0.H.264-PiRaTeS,1682476000,movie,nzbgeek
The.Way.Way.Back.2013.1080p.BluRay.DDP.5.1.10bit.H.265-iVy,4035976000,movie,nzbgeek
Murder.on.the.Campus.1933.WEB-DL.480p.EAC3.2.0.AVC-UNK-AsRequested,1194049000,movie,nzbgeek
all.that.we.love.2024.720p.web.h264-jff,3261108000,movie,nzbgeek
Truth.and.Treason.2025.BluRay.1080p.DDP.5.1.x264-hallowed,3423405000,movie,nzbgeek
Superman.2025.1080p.BluRay.DDP.5.1.10bit.H.265-iVy,4262166000,movie,nzbgeek
Smosh.Hospital.2026.1080p.WEB-DL.AAC2.0.H.264-MuTT,6249998000,movie,nzbgeek
Stone.Cold.1991.1080p.BluRay.DDP.5.1.10bit.H.265-iVy,2508904000,movie,nzbgeek
Scopophobia.2024.1080p.WEBRip.DDP.2.0.10bit.H.265-iVy,1433307000,movie,nzbgeek
Psycho.Sex.Dolls.2025.1080p.WEBRip.DDP.2.0.10bit.H.265-iVy,3064428000,movie,nzbgeek
My.First.Horror.Film.2023.1080p.WEBRip.DDP.5.1.10bit.H.265-iVy,3079638000,movie,nzbgeek
28.Years.Later.2025.1080p.BluRay.TrueHD.7.1.Atmos.10bit.H.265-iVy,5870214000,movie,nzbgeek
Murmur.2022.1080p.WEBRip.DDP.5.1.10bit.H.265-iVy,2892920000,movie,nzbgeek
all.that.we.love.2024.web.h264-rbb,849773000,movie,nzbgeek
Tim.Travers.and.the.Time.Travelers.Paradox.2025.1080p.WEBRip.DDP.2.0.10bit.H.265-iVy,955696000,movie,nzbgeek
Tangled.Before.Ever.After.2017.1080p.WEBRip.DDP.5.1.10bit.H.265-iVy,978760000,movie,nzbgeek
Side.Effects.May.Vary.2024.1080p.WEBRip.DDP.5.1.10bit.H.265-iVy,1768638000,movie,nzbgeek
Bunker.2023.1080p.WEBRip.DDP.5.1.10bit.H.265-iVy,1254893000,movie,nzbgeek
Americana.2025.1080p.WEBRip.DDP.5.1.10bit.H.265-iVy,1579764000,movie,nzbgeek
Split.Second.1992.1080p.WEBRip.DDP.2.0.10bit.H.265-iVy,2217841000,movie,nzbgeek
Night.of.the.Strangers.2025.1080p.WEBRip.DDP.2.0.10bit.H.265-iVy,1565685000,movie,nzbgeek
The.Dentist.1996.1080p.BluRay.DDP.2.0.10bit.H.265-iVy,2332821000,movie,nzbgeek
Shadows.of.Bigfoot.2024.1080p.WEBRip.DDP.2.0.10bit.H.265-iVy,1450615000,movie,nzbgeek
Just.Cause.1995.1080p.BluRay.DDP.5.1.10bit.H.265-iVy,2119210000,movie,nzbgeek
the.goonies.1985.720p.web.h264-jff,3049326000,movie,nzbgeek
Killer.Whale.[2026].2160p.4K.WEB.5.1-LAMA,4479452000,movie,nzbgeek
the.godfather.part.iii.1990.720p.web.h264-jff,2775857000,movie,nzbgeek
Trouble.Man.2025.1080p.WEBRip.DDP.2.0.10bit.H.265-iVy,1145816000,movie,nzbgeek
Pillion.[2025].2160p.4K.WEB.5.1-LAMA,5379687000,movie,nzbgeek
the.goonies.1985.web.h264-rbb,1046560000,movie,nzbgeek
The.Parent.Trap.1961.1080p.BluRay.DDP.5.1.10bit.H.265-iVy,8589044000,movie,nzbgeek
the.godfather.part.iii.1990.web.h264-rbb,1488157000,movie,nzbgeek
Little.Darlings.1980.1080p.WEBRip.DDP.2.0.10bit.H.265-iVy,1542141000,movie,nzbgeek
the.godfather.part.ii.1974.web.h264-rbb,1887510000,movie,nzbgeek
Stay.Tuned.1992.1080p.BluRay.DDP.2.0.10bit.H.265-iVy,1521612000,movie,nzbgeek
the.godfather.part.ii.1974.720p.web.h264-jff,3435656000,movie,nzbgeek
the.godfather.part.iii.1990.1080p.roku.web-dl.dd.5.1.h.264-pirates,5119741000,movie,nzbgeek
Saved.2004.1080p.BluRay.DDP.5.1.10bit.H.265-iVy,3337415000,movie,nzbgeek
Relay.2025.1080p.WEBRip.DDP.5.1.10bit.H.265-iVy,1926686000,movie,nzbgeek
Murder.Mystery.2019.1080p.Netflix.WEB-DL.AVC.DDP.5.1-DBTV,4977325000,movie,nzbgeek
Walking.to.You.2025.2160p.WEB-DL.60Fps.H.265.10bit.AAC-UBWEB,4480911000,movie,nzbgeek
eXistenZ.1999.1080p.BluRay.DDP.5.1.10bit.H.265-iVy,2809816000,movie,nzbgeek
The.Banker.2020.1080p.BluRay.DDP.5.1.10bit.H.265-iVy,1991407000,movie,nzbgeek
Night.Harvest.2024.1080p.WEBRip.DDP.2.0.10bit.H.265-iVy,1437619000,movie,nzbgeek
The.Holiday.2006.1080p.RTE.WEB-DL.AAC.2.0.H.264-PiRaTeS,7306305000,movie,nzbgeek
The.SpongeBob.Movie.Sponge.Out.Of.Water.2015.1080p.BrRip.6CH.X265.HEVC-PSA,1366702000,movie,nzbgeek
The.Godfather.Part.III.1990.1080p.iP.WEB-DL.AAC.2.0.H.264-PiRaTeS,14268309000,movie,nzbgeek
The.Godfather.Part.II.1974.1080p.iP.WEB-DL.AAC.2.0.H.264-PiRaTeS,19001050000,movie,nzbgeek
Solitude.2024.1080p.WEBRip.DDP.2.0.10bit.H.265-iVy,1649280000,movie,nzbgeek
Fackham.Hall.2025.BluRay.1080p.DDP.5.1.x264-hallowed,9632046000,movie,nzbgeek
All.That.We.Love.2024.1080p.AMZN.WEB-DL.DD+5.1.H.264-playWEB,8042628000,movie,nzbgeek
Superman.2025.1080p.BluRay.TrueHD.7.1.Atmos.10bit.H.265-iVy,6665285000,movie,nzbgeek
The.Godfather.Part.II.1974.1080p.ROKU.WEB-DL.DD.5.1.H.264-PiRaTeS,7337785000,movie,nzbgeek
The.Godfather.Coda.The.Death.of.Michael.Corleone.1990.1080p.ROKU.WEB-DL.DD.5.1.H.264-PiRaTeS,6024831000,movie,nzbgeek
No.More.Time.2022.1080p.AMZN.WEB-DL.DD+2.0.H.264-playWEB,6502098000,movie,nzbgeek
Walking.to.You.2025.1080p.WEB-DL.H.264.AAC-UBWEB,1175541000,movie,nzbgeek
Lavventura.1960.1080p.USA.Blu-ray.AVC.LPCM.1.0-TMT,52893556000,movie,nzbgeek
Den.stygge.stesosteren.2025.VO.1080p.NOR.BluRay.AVC.DTS-HD.MA.5.1-RyanHG,28541995000,movie,nzbgeek
Secret.Mall.Apartment.2024.1080p.WEB-DL.AAC2.0.H.264-NOGRP-AsRequested,9443592000,movie,nzbgeek
Secret.Mall.Apartment.2024.1080p.AMZN.WEB-DL.DDP2.0.H.264-FLUX-AsRequested,5560788000,movie,nzbgeek
Sister.Psycho.2024.1080p.WEBRip.DDP.2.0.10bit.H.265-iVy,1338108000,movie,nzbgeek
how.to.be.a.player.1997.720p.web.h264-jff,3083760000,movie,nzbgeek
The.Prey.2025.1080p.WEBRip.DDP.2.0.10bit.H.265-iVy,1398534000,movie,nzbgeek
Spider.Baby.or.The.Maddest.Story.Ever.Told.2024.1080p.WEBRip.DDP.2.0.10bit.H.265-iVy,1414308000,movie,nzbgeek
Copying.Beethoven.2006.1080p.BluRay.REMUX.AVC.DTS-HD.MA.5.1-EPSiLON,31168782000,movie,nzbgeek
Suburban.Nightmare.2024.1080p.WEBRip.DDP.2.0.10bit.H.265-iVy,1415350000,movie,nzbgeek
the.gambler.1980.1080p.fdng.web-dl.ddp.2.0.h.264-pirates,4429358000,movie,nzbgeek
Scooby-Doo.and.the.Gourmet.Ghost.2018.1080p.WEBRip.DDP.5.1.10bit.H.265-iVy,1852093000,movie,nzbgeek
Sewn.2022.1080p.WEBRip.DDP.2.0.10bit.H.265-iVy,1459746000,movie,nzbgeek
Seymour.the.Unfortunate.Vampire.2024.1080p.WEBRip.DDP.2.0.10bit.H.265-iVy,1482155000,movie,nzbgeek
Phantoms.2024.1080p.WEBRip.DDP.5.1.10bit.H.265-iVy,1506074000,movie,nzbgeek
Night.Mistress.2023.1080p.WEBRip.DDP.2.0.10bit.H.265-iVy,1573988000,movie,nzbgeek
Springsville.2024.1080p.WEBRip.DDP.2.0.10bit.H.265-iVy,1631300000,movie,nzbgeek
Murder.Ballads.How.to.Make.It.in.Rock.n.Roll.2023.1080p.WEBRip.DDP.2.0.10bit.H.265-iVy,1720407000,movie,nzbgeek
the.godfather.1972.720p.web.h264-jff,3025756000,movie,nzbgeek
No.Budget.Theater.Double.Feature.2024.1080p.WEBRip.DDP.2.0.10bit.H.265-iVy,1938472000,movie,nzbgeek
the.godfather.1972.web.h264-rbb,1649498000,movie,nzbgeek
Snuff.Queen.2023.1080p.WEBRip.DDP.2.0.10bit.H.265-iVy,2235322000,movie,nzbgeek
Night.to.Day.2022.1080p.WEBRip.DDP.2.0.10bit.H.265-iVy,2357688000,movie,nzbgeek
Raisin.Paste.2022.1080p.WEBRip.DDP.2.0.10bit.H.265-iVy,2484229000,movie,nzbgeek
Run.from.Hell.2019.1080p.WEBRip.DDP.2.0.10bit.H.265-iVy,2606459000,movie,nzbgeek
Regicide.2022.1080p.WEBRip.DDP.2.0.10bit.H.265-iVy,2870940000,movie,nzbgeek
The.Parent.Trap.1998.1080p.BluRay.DDP.5.1.10bit.H.265-iVy,4820059000,movie,nzbgeek
The.Godfather.1972.1080p.iP.WEB-DL.AAC.2.0.H.264-PiRaTeS,14755374000,movie,nzbgeek
The.Godfather.1972.1080p.ROKU.WEB-DL.DD.5.1.H.264-PiRaTeS,6551752000,movie,nzbgeek
Queen.Evil.2025.1080p.WEBRip.DDP.2.0.10bit.H.265-iVy,1486778000,movie,nzbgeek
Twisters.2024.1080p.WEBRip.DDP.5.1.Atmos.10bit.H.265-iVy,3050111000,movie,nzbgeek
Titan.The.OceanGate.Submersible.Disaster.2025.1080p.WEBRip.DDP.5.1.Atmos.10bit.H.265-iVy,2403601000,movie,nzbgeek
The.Toxic.Avenger.2023.1080p.WEBRip.DDP.5.1.10bit.H.265-iVy,2539403000,movie,nzbgeek
The.Banker.2020.1080p.BluRay.TrueHD.7.1.10bit.H.265-iVy,4779710000,movie,nzbgeek
The.Gutter.2020.KKTV.WEB-DL.1080p.x264.AAC-HDCTV,20175049000,movie,nzbgeek
The.Dog.Lover.2016.1080p.BluRay.DDP.5.1.10bit.H.265-iVy,1815107000,movie,nzbgeek
Bends.2013.1080p.BluRay.DDP.5.1.10bit.H.265-iVy,1681663000,movie,nzbgeek
Behind.You.2020.1080p.WEBRip.DDP.2.0.10bit.H.265-iVy,651165000,movie,nzbgeek
Come.True.2020.1080p.BluRay.DDP.5.1.10bit.H.265-iVy,1884914000,movie,nzbgeek
Black.and.Blue.2019.1080p.BluRay.DDP.5.1.10bit.H.265-iVy,2843719000,movie,nzbgeek
The.Remarkable.Life.of.Ibelin.2024.1080p.NF.WEB-DL.AAC5.1.H.264-OldT,5843747000,movie,nzbgeek
Amar.Singh.Chamkila.2024.1080p.WEBRip.DDP.5.1.10bit.H.265-iVy,3551226000,movie,nzbgeek
The.Game.1997.1080p.PCOK.WEB-DL.DDP.5.1.H.264-PiRaTeS,9764003000,movie,nzbgeek
The.Gambler.1980.1080p.FDNG.WEB-DL.DDP.2.0.H.264-PiRaTeS,7688002000,movie,nzbgeek
The.Gambler.1980.720p.XUMO.WEB-DL.AAC.2.0.H.264-PiRaTeS,2450633000,movie,nzbgeek
Twin.Peaks.The.Missing.Pieces.2014.1080p.BluRay.DDP.5.1.10bit.H.265-iVy,3253992000,movie,nzbgeek
The.Final.Countdown.1980.720p.XUMO.WEB-DL.AAC.2.0.H.264-PiRaTeS,2610654000,movie,nzbgeek
The.Final.Countdown.1980.720p.PTV.WEB-DL.AAC.2.0.H.264-PiRaTeS,2098587000,movie,nzbgeek
The.Final.Countdown.1980.720p.TUBI.WEB-DL.AAC.2.0.H.264-PiRaTeS,2057695000,movie,nzbgeek
The.Final.Countdown.1980.1080p.FDNG.WEB-DL.DDP.5.1.H.264-PiRaTeS,922370000,movie,nzbgeek
Copying.Beethoven.2006.1080p.BluRay.DDP.5.1.H.265.-iVy,1711147000,movie,nzbgeek
Shelby.Oaks.2024.720p.BluRay.DD.5.1.x264-playHD,5572290000,movie,nzbgeek
Holiday.Rush.2019.1080p.Netflix.WEB-DL.AVC.DDP.5.1.Atmos-DBTV,5018335000,movie,nzbgeek
Diablo.2025.720p.BluRay.DD.5.1.x264-playHD,7236327000,movie,nzbgeek
Paris.Is.Us.2019.1080p.Netflix.WEB-DL.AVC.DDP.5.1-DBTV,4380578000,movie,nzbgeek
killer.whale.2026.2160p.4k.web.x265.10bit.aac5.1-yts.bz,927514000,movie,nzbgeek
The.Gutter.2020.WEB-DL.4k.H.265.AAC.2Audio-HDCTV,26936685000,movie,nzbgeek
Killer.Whale.2026.1080p.iTunes.WEB-DL.HEVC.10bit.DD5.1.2Audios-QHstudIo,4562471000,movie,nzbgeek
Killer.Whale.2026.2160p.iTunes.WEB-DL.HEVC.10bit.DD5.1.2Audios-QHstudIo,17512659000,movie,nzbgeek
Zootopia.2016.2160p.DSNP.WEB-DL.TrueHD.7.1.Atmos.DV.H.265-Kitsune,21022853000,movie,nzbgeek
The.Final.Countdown.1980.1080p.ROKU.WEB-DL.AAC.2.0.H.264-PiRaTeS,1954360000,movie,nzbgeek
Night.Watch.2004.1080p.CEE.Blu-ray.AVC.DTS-HD.MA.5.1-AdBlue,52978485000,movie,nzbgeek
Zootopia.2016.2160p.DSNP.WEB-DL.TrueHD.7.1.Atmos.DV.HDR10Plus.H.265-Kitsune,17105294000,movie,nzbgeek
If.I.Had.Legs.Id.Kick.You.2025.1080p.CAN.Blu-ray.AVC.TrueHD.7.1.Atmos-TMT,41210172000,movie,nzbgeek
Bleeding.2024.1080p.USA.Blu-ray.AVC.DTS-HD.MA.5.1-TMT,30515618000,movie,nzbgeek
Zootopia.2016.2160p.DSNP.WEB-DL.TrueHD.7.1.Atmos.DV.HDR10.H.265-Kitsune,17104843000,movie,nzbgeek
Cannibal.The.Musical.1996.edition-Restoration.1080p.BluRay.DDP.2.0.10bit.H.265-iVy,2226605000,movie,nzbgeek
Zootopia.2016.2160p.DSNP.WEB-DL.TrueHD.7.1.Atmos.DV.HDR10+.H.265-Kitsune,20123277000,movie,nzbgeek
Dantes.Peak.1997.MULTI.COMPLETE.UHD.BLURAY-FULLBRUTALiTY,98726630000,movie,nzbgeek
Rebuilding.[2025].2160p.4K.WEB.5.1-LAMA,4827982000,movie,nzbgeek
Scooby-Doo.Camp.Scare.2010.1080p.WEBRip.DDP.5.1.10bit.H.265-iVy,1955125000,movie,nzbgeek
Psycho.Storm.Chaser.2021.1080p.BluRay.DTS-HD.MA.5.1.10bit.H.265-iVy,3632579000,movie,nzbgeek
Hancock.2008.{edition-Unrated}.1080p.BluRay.DDP.5.1.10bit.H.265-iVy,2666878000,movie,nzbgeek
Daphne&amp;Velma.2018.1080p.BluRay.DDP.5.1.10bit.H.265-iVy,1630087000,movie,nzbgeek
120.Bahadur.2025.2160p.Amazon.WEB-DL.HEVC.DDP5.1.3Audios-QHstudIo,19962795000,movie,nzbgeek
Myth.of.Man.2025.1080p.AMZN.WEB-DL.DD.2.0.H.264-playWEB,8460320000,movie,nzbgeek
Mac&amp;Devin.Go.to.High.School.2012.1080p.BluRay.DDP.5.1.10bit.H.265-iVy,2576184000,movie,nzbgeek
Hancock.2008.{edition-Theatrical}.1080p.BluRay.TrueHD.7.1.Atmos.10bit.H.265-iVy,5475866000,movie,nzbgeek
G.I.Joe.Retaliation.2013.{edition-Extended}.1080p.BluRay.DDP.5.1.10bit.H.265-iVy,4675313000,movie,nzbgeek
The.Strange.Dark.[2024].720p.WEBRip-LAMA,845583000,movie,nzbgeek
The.Ghosts.Of.Dickens.Past.[1998].720p.WEBRip-LAMA,907655000,movie,nzbgeek
No.Reception.[2024].720p.WEBRip-LAMA,812827000,movie,nzbgeek
Hancock.2008.{edition-Theatrical}.1080p.BluRay.DDP.5.1.10bit.H.265-iVy,2633205000,movie,nzbgeek
Cannibal.The.Musical.1996.{edition-Restoration}.1080p.BluRay.DDP.2.0.10bit.H.265-iVy,2226581000,movie,nzbgeek
Bleed.for.Past.2025.2160p.WEB-DL.60Fps.HQ.H.265.10bit.DTS5.1-UBWEB,24101464000,movie,nzbgeek
The.Punisher.1989.{edition-Remastered}.1080p.BluRay.DDP.2.0.10bit.H.265-iVy,3154466000,movie,nzbgeek
Encanto.at.the.Hollywood.Bowl.2022.1080p.WEBRip.DDP.5.1.10bit.H.265-iVy,2503333000,movie,nzbgeek
City.on.Fire.1987.1080p.BluRay.DDP.5.1.10bit.H.265-iVy,2674284000,movie,nzbgeek
Red.Plague.2025.1080p.Amazon.WEB-DL.AVC.DDP.2Audios-QHstudIo,8706036000,movie,nzbgeek
A.Poem.in.Love.2024.2160p.60fps.WEB-DL.HEVC.AV3A5.1.3Audios-QHstudIo,5189179000,movie,nzbgeek
Kingdom.of.Heaven.2005.Remastered.Directors.Cut.Complete.2160p.FRA.UHD.BluRay-P4RT4GE,118649150000,movie,nzbgeek
Myth.of.Man.2025.1080p.AMZN.WEB-DL.DD+2.0.H.264-playWEB,9950407000,movie,nzbgeek
How.To.Survive.A.Plague.2012.1080p.AMZN.WEB-DL.DDP2.0.H.264-BLOOM,9644679000,movie,nzbgeek
LEGO.Scooby-Doo.Knight.Time.Terror.2015.1080p.WEBRip.DDP.5.1.10bit.H.265-iVy,373787000,movie,nzbgeek
Scooby-Doo.Spooky.Games.2012.1080p.WEBRip.DDP.2.0.10bit.H.265-iVy,579552000,movie,nzbgeek
Scooby-Doo.Haunted.Holidays.2012.1080p.WEBRip.DDP.2.0.10bit.H.265-iVy,666652000,movie,nzbgeek
Scooby-Doo.Adventures.The.Mystery.Map.2013.1080p.WEBRip.DDP.2.0.10bit.H.265-iVy,1076383000,movie,nzbgeek
Avatar.The.Way.of.Water.2022.1080p.BluRay.TrueHD.7.1.Atmos.10bit.H.265-iVy,15325218000,movie,nzbgeek
Scooby.Goes.Hollywood.1979.1080p.BluRay.DDP.2.0.10bit.H.265-iVy,1431661000,movie,nzbgeek
Scooby-Doo.and.the.Alien.Invaders.2000.1080p.BluRay.DDP.5.1.10bit.H.265-iVy,1403170000,movie,nzbgeek
Fight.or.Flight.2025.1080p.BluRay.DDP.5.1.10bit.H.265-iVy,2004396000,movie,nzbgeek
Scooby-Doo.in.Wheres.My.Mummy.2005.1080p.WEBRip.DDP.2.0.10bit.H.265-iVy,2583608000,movie,nzbgeek
Legion.of.Super-Heroes.2023.1080p.BluRay.DTS-HD.MA.5.1.10bit.H.265-iVy,2601843000,movie,nzbgeek
Aloha.Scooby-Doo.2005.1080p.BluRay.DDP.5.1.10bit.H.265-iVy,2804466000,movie,nzbgeek
Marmaduke.2022.1080p.WEBRip.DDP.5.1.Atmos.10bit.H.265-iVy,2764453000,movie,nzbgeek
Daredevil.2003.{edition-Directors Cut}.1080p.BluRay.DDP.5.1.10bit.H.265-iVy,4263642000,movie,nzbgeek
Plunkett.&amp;.Macleane.1999.1080p.Blu-ray.AVC.LPCM.5.1-CultFilms.tm,26984894000,movie,nzbgeek
The.Adventures.of.Priscilla.Queen.of.the.Desert.1994.1080p.BluRay.DDP.5.1.10bit.H.265-iVy,3656670000,movie,nzbgeek
Marmaduke.2010.1080p.BluRay.DDP.5.1.10bit.H.265-iVy,5192139000,movie,nzbgeek
Avatar.2009.{edition-Theatrical}.1080p.BluRay.DDP.5.1.10bit.H.265-iVy,9405699000,movie,nzbgeek
Avatar.The.Way.of.Water.2022.1080p.BluRay.DDP.5.1.10bit.H.265-iVy,9451643000,movie,nzbgeek
Daphne.&amp;.Velma.2018.1080p.BluRay.DDP.5.1.10bit.H.265-iVy,1758261000,movie,nzbgeek
Get.Hard.2015.{edition-Unrated}.1080p.BluRay.DDP.5.1.10bit.H.265-iVy,2877861000,movie,nzbgeek
Catwoman.2004.1080p.BluRay.DDP.5.1.10bit.H.265-iVy,2305720000,movie,nzbgeek
Psycho.Storm.Chaser.2021.1080p.BluRay.DDP.5.1.10bit.H.265-iVy,1330343000,movie,nzbgeek
Trevor.The.Musical.2022.1080p.WEBRip.DDP.5.1.10bit.H.265-iVy,2150304000,movie,nzbgeek
Heathers.The.Musical.2023.1080p.WEBRip.DDP.5.1.10bit.H.265-iVy,5966200000,movie,nzbgeek
Kraven.the.Hunter.2024.1080p.BluRay.DDP.5.1.10bit.H.265-iVy,2310295000,movie,nzbgeek
1408.2007.2160p.UHD.Blu-ray.Remux.DV.HDR.HEVC.TrueHD.Atmos.7.1-CiNEPHiLES,72845938000,movie,nzbgeek
Pride.and.Prejudice.A.New.Musical.2020.1080p.WEBRip.DDP.2.0.10bit.H.265-iVy,2515305000,movie,nzbgeek
Mac.&amp;.Devin.Go.to.High.School.2012.1080p.BluRay.DDP.5.1.10bit.H.265-iVy,2779566000,movie,nzbgeek
Moana.2.2024.1080p.BluRay.DDP.5.1.10bit.H.265-iVy,3334561000,movie,nzbgeek
Kraven.the.Hunter.2024.1080p.BluRay.TrueHD.7.1.Atmos.10bit.H.265-iVy,5727155000,movie,nzbgeek
Morbius.2022.1080p.BluRay.TrueHD.7.1.Atmos.10bit.H.265-iVy,6041871000,movie,nzbgeek
The.Hate.U.Give.2018.1080p.BluRay.DTS-HD.MA.7.1.10bit.H.265-iVy,6854865000,movie,nzbgeek
A.Love.Song.for.Latasha.2019.1080p.WEBRip.DDP.5.1.10bit.H.265-iVy,694650000,movie,nzbgeek
G.I.Joe.The.Rise.of.Cobra.2009.1080p.BluRay.DDP.5.1.10bit.H.265-iVy,4579833000,movie,nzbgeek
Cleaner.2025.1080p.BluRay.DDP.5.1.10bit.H.265-iVy,1714351000,movie,nzbgeek
Nobody.2.2025.1080p.WEBRip.DDP.5.1.Atmos.10bit.H.265-iVy,1759700000,movie,nzbgeek
The.Naked.Gun.2025.1080p.WEBRip.DDP.5.1.Atmos.10bit.H.265-iVy,1896093000,movie,nzbgeek
Bambi.II.2006.1080p.BluRay.DDP.5.1.10bit.H.265-iVy,1248968000,movie,nzbgeek
pillion.2025.1080amzn.web-dl.sdr.dd5.1.h264-hone,8369784000,movie,nzbgeek
Watchmen.Chapter.II.2024.1080p.BluRay.DDP.5.1.10bit.H.265-iVy,1997230000,movie,nzbgeek
G.I.Joe.Retaliation.2013.1080p.BluRay.DDP.5.1.10bit.H.265-iVy,3892263000,movie,nzbgeek
Riddick.2013.1080p.BluRayRIP.x265.10bit.DTS-HD-MA.5.1-UnKn0wn,18918700000,movie,nzbgeek
Morbius.2022.1080p.BluRay.DDP.5.1.10bit.H.265-iVy,2384308000,movie,nzbgeek
pillion.2025.108010bit.webri6ch.x265.hevc-psa,1927814000,movie,nzbgeek
Riddick.2013.Theatrical.1080p.BluRayRIP.x265.10bit.DTS-HD-MA.5.1-UnKn0wn,17824087000,movie,nzbgeek
Snake.Eyes.G.I.Joe.Origins.2021.1080p.BluRay.DDP.5.1.10bit.H.265-iVy,2590327000,movie,nzbgeek
Final.Take.The.Golden.Age.Of.Movies.1986.1080p.JPN.Blu-ray.AVC.LPCM.2.0-Anonymous,53322617000,movie,nzbgeek
Thunderbolts.2025.1080p.BluRay.DDP.5.1.10bit.H.265-iVy,2838238000,movie,nzbgeek
Aeon.Flux.2005.2160p.BluRayRIP.DTS-HD-MA.5.1-UnKn0wn,17424718000,movie,nzbgeek
The.Return.of.Swamp.Thing.1989.1080p.BluRay.DDP.5.1.10bit.H.265-iVy,3535229000,movie,nzbgeek
Breakdown.1997.REMASTERED.1080p.BluRayRIP.DTS-HD-MA.5.1-UnKn0wn,12393703000,movie,nzbgeek
The.East.2021.1080p.BluRay.DDP.5.1.10bit.H.265-iVy,3540407000,movie,nzbgeek
Hulk.2003.1080p.BluRay.DDP.5.1.10bit.H.265-iVy,4676763000,movie,nzbgeek
G.I.Joe.The.Movie.1987.1080p.BluRay.DDP.2.0.10bit.H.265-iVy,4709874000,movie,nzbgeek
Brotherhood.of.the.Wolf.2001.{edition-Directors.Cut}.1080p.BluRay.DDP.5.1.10bit.H.265-iVy,6096206000,movie,nzbgeek
Thunderbolts.2025.1080p.BluRay.TrueHD.7.1.Atmos.10bit.H.265-iVy,6541506000,movie,nzbgeek
Moana.2.2024.1080p.BluRay.TrueHD.7.1.Atmos.10bit.H.265-iVy,6733628000,movie,nzbgeek
G.I.Joe.Retaliation.2013.{edition-Extended}.1080p.BluRay.TrueHD.7.1.10bit.H.265-iVy,7781861000,movie,nzbgeek
Spider-Man.2.2004.1080p.BluRay.TrueHD.7.1.Atmos.10bit.H.265-iVy,10905111000,movie,nzbgeek
A.Complete.Unknown.2024.1080P.Blurayrip.X265.10Bit.Dts-Hd-Ma.5.1-Unkn0wn,20838977000,movie,nzbgeek
Spider-Man.2002.1080p.BluRay.TrueHD.7.1.Atmos.10bit.H.265-iVy,11759819000,movie,nzbgeek
seeking.intelligence.past.present.and.future.of.ai.2025.1080p.amzn.web-dl.dd.2.0.h.264-playweb,4314276000,movie,nzbgeek
